sha,client,author_date,year,subject,weight,security_relevant,defect_class,disclosure,confidence,evidence,why,classified
3146f597fd2a1d2cff133f1a633a8dee37af9274,prysm,2022-02-01T11:42:12-06:00,2022,broken imports,204.47355769230768,False,none,none,0.9,"-	ExecutionPayload() (*ethpb.ExecutionPayload, error)","This commit merely refactors the ExecutionPayload return type from one package to another to fix broken imports, with no correctness or security consequence.",True
6bb3ce2cba20154181aeeb213dc938e7dbfafbe1,prysm,2022-02-08T16:07:05-08:00,2022,revert: P2PMaxPeers cli flag - see pr #10163,204.47355769230768,False,none,none,0.95,-	P2PMaxPeers = &cli.Uint64Flag{,"This is a CLI flag type change from Uint64Flag to IntFlag, which is a configuration/refactor change with no demonstrated impact on consensus, availability, fund integrity, or operator safety.",True
2ccc27b1ba1ddf0cdfd291121398a4cf4f4ef811,prysm,2022-02-11T18:09:02-05:00,2022,passing,204.47355769230768,False,none,none,0.9,-	if len(secret) != 32 {,"This commit loosens JWT secret length validation from exactly 32 bytes to at least 32 bytes for spec compliance, which is a feature/compatibility change rather than a fix for a security-relevant defect.",True
5d60e1dbe88c3d977cadac78ddf2a4b343be3980,prysm,2022-03-01T09:05:36-08:00,2022,Simplify a bit more,204.47355769230768,False,none,none,0.85,if slots.ToEpoch(vs.TimeFetcher.CurrentSlot()) < params.BeaconConfig().BellatrixForkEpoch {,"This is a simplification refactor replacing execution-enabled checks with a simpler fork-epoch check, not a fix for a security-relevant defect.",True
d0c80b24374811f1edb933297a150a6ee405fdf3,prysm,2022-03-01T19:28:31+08:00,2022,make it faster,204.47355769230768,False,none,none,0.95,"-      ""period"": 5,
+      ""period"": 2,","This is a test configuration change to a static genesis file used in end-to-end testing, not a fix to a security-relevant defect.",True
9c91e35367e139fbd684dd40d8f56bc008e8da3a,prysm,2022-03-04T08:31:35-06:00,2022,better guards for nil stategen/caches in tests,204.47355769230768,False,none,none,0.9,// s.cfg.StateGen is often nil in tests...,"The commit adds nil guards specifically for test scenarios where StateGen and caches are nil, which is hardening rather than a fix for a reachable production defect.",True
e70492ec8c96706480feff008f2764ba2f9c3873,prysm,2022-03-04T11:13:05-08:00,2022,Add prepare execution payload,204.47355769230768,False,none,none,0.95,"+        ""//beacon-chain/powchain/engine-api-client/v1:go_default_library"",","This commit adds new functionality (prepare execution payload) and renames an import alias; it is a feature addition, not a fix for a security-relevant defect.",True
43ae14cbdab9d538702174f3d5aeef23fa1d9d1e,prysm,2022-03-11T11:26:17-08:00,2022,Feedback,204.47355769230768,False,none,none,0.95,"-		ids := []uint64{0, 0, 0}",This commit only changes a test to use the correct type and adds a log field; it is a test/refactor/logging change with no correctness consequence.,True
c46a7e425dd40b3f1a369135e4135e0104741995,prysm,2022-03-13T08:53:37-07:00,2022,Sync with develop,204.47355769230768,True,consensus_divergence,silent,0.85,"case version.Bellatrix, version.EIP4844:","Without handling EIP4844 in these switch cases, the node would fail to compute inactivity penalties and process epochs for EIP4844 states, causing consensus divergence and availability failures.",True
fdade336adda4d4dd6d9ff802e48e38a68034cb3,prysm,2022-03-21T11:13:51-05:00,2022,cleanup,204.47355769230768,False,none,none,1.0,"+	Mainnet:         \""mainnet\"",","The diff contains only gofmt whitespace alignment and trailing newline additions, with no functional or correctness changes.",True
6b1e0c6468c0b44ff749e9230092200f72f65660,prysm,2022-03-21T11:34:39-05:00,2022,fix big ole derp,204.47355769230768,True,consensus_divergence,silent,0.85,fvs[bytesutil.ToBytes4(b.GenesisForkVersion)] = b.GenesisEpoch,"The function was writing fork schedule entries into the struct field b.ForkVersionSchedule instead of the local map fvs that gets returned, so callers would receive an empty fork schedule, causing incorrect fork selection and potential consensus divergence.",True
d2547f69d409943888a77c33f1f9c03857497fac,prysm,2022-04-07T07:11:13+08:00,2022,fix sync issues,204.47355769230768,False,none,none,0.95,"ethNode := eth1.NewNode(index, minerEnr, []string{""--syncmode=full""})","This is a test-only change that adds configurable flags to an end-to-end test harness, not a fix to a security-relevant defect.",True
58efca770fecdc9947b9bad371ed2fbac3b036e6,prysm,2022-04-08T13:45:42-05:00,2022,Update validator/rpc/standard_api.go,204.47355769230768,False,none,none,1.0,"-		return nil, status.Errorf(codes.Internal, ""Could not get Prysm keymanager (possibly due beacon node unavailable): %v"", err)
+		return nil, status.Errorf(codes.Internal, ""Could not get Prysm keymanager (possibly due to beacon node unavailable): %v"", err)","The diff only fixes a typo in an error message string, adding the missing word 'to', with no effect on code behavior or security.",True
276b7e96cc109d8d25e56b14814a9672cdd42845,prysm,2022-04-12T14:12:37-07:00,2022,fix: test errors,204.47355769230768,False,none,none,0.95,"+	require.NoError(t, err)","This is a test-only change adding missing error checks in a test file, not a fix to production code.",True
fcd072294440ed48ed8b06449577fcfef62eed5f,prysm,2022-04-28T13:07:01-07:00,2022,Update godoc comment,204.47355769230768,False,none,none,1.0,// optimisticCandidateBlock returns an error if this block can't be optimistically synced.,"This commit only updates a godoc comment and makes no code changes, so it cannot fix any defect.",True
4b7c3c5be8eed1559b9148ca95b25738b0aa1220,prysm,2022-05-03T13:04:56-05:00,2022,Seperate forkchoice builder for lower cognitive score and better reusablity,204.47355769230768,False,none,none,0.95,"+func NewBuilder(t testing.TB, initialState state.BeaconState, initialBlock interfaces.SignedBeaconBlock) *builder {","This commit adds a new test helper builder and its test file, which is a refactor for reusability with no defect being fixed.",True
fb2226d4cbda4b0ee0e2864892d707f0ade2fcef,prysm,2022-05-04T11:39:42-05:00,2022, fixing function parameters,204.47355769230768,False,none,none,0.8,"-		blockv2BellatrixSignRequest, err := v1.GetBlockV2BellatrixSignRequest(request, genesisValidatorsRoot, false)","The diff merely removes a boolean parameter from a function call, which appears to be a refactor to match an updated function signature rather than a fix for a security-relevant defect.",True
c05df2c4f460c1f808860e0dbe4fcbee5facc940,prysm,2022-05-06T13:41:47+02:00,2022,use helper in proofs.go,204.47355769230768,False,none,none,0.95,"return 0, errNotSupported(""CurrentSyncCommitteeGeneralizedIndex"", b.version)",This is a pure refactor replacing inline fmt.Errorf calls with a helper function; no defect is being fixed.,True
2b1dd29f330cc60e143e451e2ab5f04020b1bdf8,prysm,2022-05-20T08:22:42-05:00,2022,Refactor migrateStateValidators for better readability,204.47355769230768,False,none,none,0.95,"func performValidatorStateMigration(ctx context.Context, bar *progressbar.ProgressBar, batchIndex int, keys [][]byte) func(tx *bolt.Tx) error {",This commit is a pure refactor that extracts existing migration logic into a separate function without changing behavior.,True
b1fa0460bfc18c64a4dc98c257cd3c426a4d0559,prysm,2022-05-23T10:49:53-07:00,2022,Fix withdrawal epoch overflows,204.47355769230768,True,arithmetic,implied_fix,0.9,"validator.WithdrawableEpoch, err = exitQueueEpoch.SafeAddEpoch(params.BeaconConfig().MinValidatorWithdrawabilityDelay)","The diff replaces unchecked epoch arithmetic that could overflow with SafeAdd/SafeAddEpoch, preventing consensus divergence or state corruption from wrapped epoch values.",True
e969c5d58b160b5113c03d02798693d3290904ed,prysm,2022-06-13T16:04:10-05:00,2022,fixing deposit api and adding postman tests,204.47355769230768,False,none,none,0.7,"if req.Method == ""DELETE"" && req.Body != http.NoBody {","This is a functional API routing fix adding a body-presence check for DELETE requests, not a fix for a defect affecting consensus, availability, fund integrity, or operator safety.",True
e8dc738d71d594e8ca73c6bb67ad436fcc5bdfda,prysm,2022-06-17T15:44:42+02:00,2022,rename functions,204.47355769230768,False,none,none,1.0,-		expectedBlock := tgen.PbSignedBlockPhase0(),This is a pure rename of test helper functions with no change to logic or behavior.,True
fe856f3ac9ec981a86970f489192be826e33ef2c,prysm,2022-06-23T10:04:33-03:00,2022,call updateFinalized instead of only DB,204.47355769230768,True,state_corruption,silent,0.85,"+			if err := s.updateFinalized(ctx, fCheckpoints[i]); err != nil {",Updating only the database for a finalized checkpoint instead of the full system state can lead to state corruption or consensus divergence.,True
36f9b54f14f4d143bb801d664a7b4a47001b00a3,prysm,2022-07-07T07:08:08-07:00,2022,Add else,204.47355769230768,False,none,none,0.9,"- 		log.WithError(err).Error(""could not notify forkchoice update"")","The change only moves the logging call into an else branch, preserving the same return and fall-through behavior, making it a non-security logging refactor.",True
ef95fa237b9b53f8ffcfa7cc45b2e5a24faae917,prysm,2022-07-08T11:38:08-05:00,2022,adding unit test to fix bug and test for log inclusion,204.47355769230768,True,state_corruption,silent,0.85,+		if !skipAppendToFeeRecipientArray && enableValidatorRegistration {,"The fix prevents caching an invalid validator index and sending validator registration requests for validators whose index was not found, avoiding state corruption and incorrect API calls.",True
97de831401c041af9bb45015524aff46cf39e3b2,prysm,2022-07-08T16:04:13-04:00,2022,surface error,204.47355769230768,True,state_corruption,silent,0.7,return fmt.Errorf(,"Previously a critical database incompatibility was only logged as a warning and execution continued, risking state corruption or consensus divergence; now it properly returns an error to halt.",True
308f6adff9bc19ab1d2bce7ec68a45f3ca89f145,prysm,2022-07-11T13:31:36-04:00,2022,gaz,204.47355769230768,False,none,none,0.9,-// GetBlockPayloadHash returns the hash of the execution payload of the block,This commit is a refactor that moves and renames existing functions for execution payload hash extraction without changing the underlying logic or fixing a defect.,True
f9f8578c88f6a2577968c819e5b3681a52210771,prysm,2022-07-19T10:48:44-05:00,2022,initial commit,204.47355769230768,True,resource_exhaustion,silent,0.85,"+		if strings.Contains(err.Error(), MevValidatorRegistrationErr) {","The diff replaces a log.Fatalf (which crashes the validator client) with a log.Warnf when MEV validator registration fails, fixing a node availability defect where a registration error would crash the validator.",True
9b5009eaf51fe0aef2dc3b0fcb8f4f2f89839cb6,prysm,2022-07-20T10:06:49-05:00,2022,Remove unrelated changes,204.47355769230768,False,none,none,0.95,"-	""github.com/prysmaticlabs/prysm/proto/eth/v1""","This commit merely removes a duplicate import in generated protobuf gateway files, a build/compile fix with no correctness or security consequence.",True
6ce8999eb57247158e06edbe61810da26a72d578,prysm,2022-07-30T08:39:22-03:00,2022,mock full bellatrix blocks,204.47355769230768,False,none,none,0.95,func TestStore_NoViableHead_ProtoArray(t *testing.T) {,"This commit only modifies test files and test utilities (testing/util/altair.go, process_block_test.go) to improve block generation mocks, with no changes to production consensus or node code.",True
ea77de7106debbe351ffe7d0e1b453e91a2207a2,prysm,2022-08-10T11:54:05-05:00,2022,returning errors correctly,204.47355769230768,False,none,none,0.9,"-			body = errors.Wrap(jsonErr, \""(Unable to read response body.)\"").Error()","This fixes a minor error-handling bug in an API client where an unmarshal error was overwritten, which has no impact on consensus, availability, or state integrity.",True
889a517a29c8514ae0d568edcf7dd613bd803686,prysm,2022-08-10T12:49:36+02:00,2022,remove isBlinded from signed block and block,204.47355769230768,False,none,none,0.9,-	return b.isBlinded,"This commit is a refactor that removes a redundant field and delegates the IsBlinded check to the block body, without fixing a specific defect.",True
e88f8289927399a9c43d403f5919a846b2577abf,prysm,2022-08-17T20:13:01+08:00,2022,go fmt,204.47355769230768,False,none,none,1.0,-,"The diff only removes a blank line as part of a gofmt formatting change, with no correctness or security impact.",True
503590ad444197aa97ea67505a3bc908524c5675,prysm,2022-08-25T21:08:15+08:00,2022,clean up,204.47355769230768,False,none,none,0.95,"""--syncmode=full"",","This is a test-only change in the testing/endtoend directory adjusting e2e test configuration and stream timeouts, not a fix to a production defect.",True
52b57c6b472680397cb40e8463d15b829f48584b,prysm,2022-08-30T16:37:18+02:00,2022,clear cache in reward_test.go,204.47355769230768,False,none,none,0.95,+	helpers.ClearCache(),"This is a test-only change adding cache-clearing calls in reward_test.go, not a fix to any production defect.",True
3c25535424e016c1d8e53a4cbecfbcb5a5bce942,prysm,2022-09-06T05:48:19-07:00,2022,Update beacon-chain/execution/check_transition_config.go,204.47355769230768,False,none,none,0.8,+	defer logTtdTicker.Stop(),"This commit fixes a minor resource leak by stopping a ticker, which does not constitute a significant node availability or unbounded resource use issue.",True
b4d2395a38ea6cac15cb720672af12eeaf4d97a1,prysm,2022-09-06T20:29:44+02:00,2022,Tests for builder service (#11214),204.47355769230768,False,none,none,0.9,+// MockClient is a mock implementation of BuilderClient.,"This commit primarily adds tests and a mock implementation for the builder service, with minor refactoring to introduce an interface, and does not fix a security-relevant defect.",True
c3919bef544edea915f2f299618dcb766cdd471d,prysm,2022-09-09T16:17:02+02:00,2022,remove proto state tests,204.47355769230768,False,none,none,0.95,"-load(""@prysm//tools/go:def.bzl"", ""go_library"", ""go_test"")","This commit only removes test files and the associated go_test build target, which is a test-only change with no correctness consequence.",True
ce1be8d910e785dd816d1645baf01b12421f9c68,prysm,2022-09-12T17:11:30-05:00,2022,adding better error logging,204.47355769230768,False,none,none,0.95,"//blockroot, err := beaconClient.GetBlockRoot(ctx, &ethpbv1.BlockRequest{","This is a test-only change in the testing/endtoend directory that adds error wrapping and comments out a block root comparison check, with no production code or security-relevant defect being fixed.",True
894857715a03ca7f75c023a985595737039e539d,prysm,2022-09-21T13:16:31-07:00,2022,"Add new ExecutionPayload{Header} messages and regen protos, ssz",204.47355769230768,False,none,none,0.95,+type ExecutionPayload4844 struct {,"This commit adds new protobuf message types and regenerates SSZ/proto bindings, which is a feature/schema addition, not a fix for a security-relevant defect.",True
502f7f879d97f85cfdc35171dc3970e0803fc400,prysm,2022-09-26T21:38:30-07:00,2022,Remove unused utils,204.47355769230768,False,none,none,0.95,"-func ExtractExecutionDataFromHeader(executionPayloadHeader interfaces.ExecutionPayloadHeader) (interfaces.ExecutionData, error) {","This commit simply deletes an unused utility function, which is a refactor/cleanup with no correctness or security consequence.",True
2b74db2dce7e43ae40ff30ffe5b156ff78a05513,prysm,2022-11-04T13:46:01-07:00,2022,Add blob database methods,204.47355769230768,False,none,none,0.95,"+func (s *Store) SaveBlobsSidecar(ctx context.Context, blobSidecar *ethpb.BlobsSidecar) error {","This commit adds new database interface methods and a new blobs.go file implementing blob storage; it is a feature addition, not a fix to an existing defect.",True
6c9c4709ff978e56aaa4f520f4ee14287983c02f,prysm,2022-11-09T23:44:13+01:00,2022,Update beacon-chain/p2p/gossip_topic_mappings_test.go,204.47355769230768,False,none,none,1.0,-	// Bellatrix Fork,This is a test-only comment correction with no impact on production code or behavior.,True
111bced3d711a89406633920954b82b60c24d353,prysm,2022-11-19T04:06:56+08:00,2022,(-) Port changes from previous repo,204.47355769230768,False,none,none,0.95,+		// Send notification of light client optimistic update to the state feed.,This commit adds new feature functionality for emitting light client optimistic/finality update events; it is not fixing a defect.,True
0385b400f1916f381d099ebb993431c460240ba8,prysm,2022-11-29T13:01:49-06:00,2022,fixing pathing issue,204.47355769230768,False,none,none,0.95,--- a/testing/endtoend/evaluators/beaconapi_evaluators/beacon_api.go,"The change is entirely within the testing/endtoend directory, making it a test-only change with no impact on production node behavior.",True
94b50c035294cab604340875e03a2bc674a18ada,prysm,2022-12-05T12:12:23-08:00,2022,chore: use consts for type names,204.47355769230768,False,none,none,0.95,"-		""light_client_finality_update"":   reflect.TypeOf(ethpbv2.LightClientFinalityUpdate{}),","This commit merely replaces string literals with named constants for type names, a refactor with no correctness or security consequence.",True
1f10bd5c8757cdea8689306e8a4de4aee698672a,prysm,2022-12-05T15:09:29-06:00,2022,removed the wrong peers connect,204.47355769230768,False,none,none,0.95,"//ev.PeersConnect,","This is a test-only change toggling the PeersConnect evaluator in end-to-end test scenarios, with no impact on production consensus, availability, or state integrity.",True
786511294e632ffacbb9ce33ddda22dceffd73f5,prysm,2022-12-13T09:27:59-03:00,2022,Check BLS_TO_EXECUTION_CHANGE as if they were from Capella,204.47355769230768,True,cryptography,silent,0.9,if st.Version() < version.Capella {,"The fix corrects the signing domain used to verify BLS_TO_EXECUTION_CHANGE signatures when the head state is pre-Capella, which previously would compute the wrong domain and cause incorrect signature verification (consensus divergence).",True
61c1216e3d3f830e96b33d61923e6d7a6e0fdca2,prysm,2022-12-21T10:08:44+08:00,2022,Better handling for validate sync msg time,204.47355769230768,True,consensus_divergence,silent,0.85,"+func (s *Service) validateBlobsSidecar(b *ethpb.BlobsSidecar, checkTime bool) (pubsub.ValidationResult, error) {","Applying a gossip-only time check to pending blocks caused valid historical blocks to be incorrectly rejected and marked as bad, leading to node divergence from the canonical chain.",True
b2f5ad109d79ca9e552d0b88aef186835c73c58e,prysm,2022-12-23T10:07:15-03:00,2022,Add back BLS changes from orphaned blocks,204.47355769230768,True,state_corruption,silent,0.7,s.cfg.BLSToExecPool.InsertBLSToExecChange(c),"During chain reorgs, BLSToExecutionChanges from orphaned blocks were previously dropped, potentially causing validator withdrawal credential changes to be lost and leading to incorrect state/fund integrity.",True
3dd1aec489213cd837d5e6d7031f5c87db603ff6,prysm,2023-01-18T16:25:36-05:00,2023,fix up,204.47355769230768,False,none,none,0.95,"-		err = km.RecoverAccountsFromMnemonic(ctx, constant.TestMnemonic, accounts.DefaultMnemonicLanguage, \""\"", 1)","This is a test-only change replacing a constant with a hardcoded string in a test file, not a fix for any production defect.",True
91d58e8a3ad487001d0576341a0e055c80c320d3,prysm,2023-02-06T20:47:58-08:00,2023,Fix more tests,204.47355769230768,False,none,none,0.95,-	b := &BeaconBlock{},"This is a test-only change updating test fixtures to wrap blocks in SignedBeaconBlock, with no production code defect being fixed.",True
cc4b3977d4bcc48c6e2641646b839ba6ad1128bb,prysm,2023-02-16T18:49:25-08:00,2023,Starting validate blob,204.47355769230768,False,none,none,0.85,"func (s *Service) validateBlob(ctx context.Context, pid peer.ID, msg *pubsub.Message) (pubsub.ValidationResult, error) {","This is implementing initial validation logic for blob sidecar messages as part of adding EIP-4844 blob support (a feature), not fixing an existing defect.",True
171479c30dcb3f11b47025984b503e198c11dcea,prysm,2023-04-21T11:19:34-04:00,2023,define protos,204.47355769230768,False,none,none,0.95,+message DepositSnapshot {,"This commit only adds new protobuf message definitions for deposit snapshot data structures, which is a feature addition, not a fix to any defect.",True
ecefe41034c28887faae8dbd412a5bb0f7bca14e,prysm,2023-04-24T12:49:23-07:00,2023,fix tests,204.47355769230768,False,none,none,0.95,"-	hasPayload, attr, vId := service.getPayloadAttribute(ctx, st, slot, []byte{})","This is a test-only change replacing an empty byte slice with a zero-hash constant in test calls, with no production code modified.",True
0d8dfbd47c198623dddcbb198c794e439882c642,prysm,2023-04-26T22:37:17-05:00,2023,add callback for deterministic key fetch ordering,204.47355769230768,False,none,none,0.95,"override_FetchValidatingPublicKeys func(context.Context) ([][fieldparams.BLSPubkeyLength]byte, error)","This is a test-only change adding a mock override hook to make key ordering deterministic in tests, with no production code or security-relevant defect being fixed.",True
3e7992f933531d540cc67248d7419c1844f32686,prysm,2023-05-03T12:52:42-07:00,2023,Add deneb pbs,204.47355769230768,False,none,none,0.95,+type GenericSignedBeaconBlock_Deneb struct {,"This commit adds new Deneb block types and protobuf definitions, which is a feature addition, not a fix for a security-relevant defect.",True
aef22bf54e5256e3d132bb6c6bb6c340a36efc83,prysm,2023-05-12T00:10:29+08:00,2023,Add In Support For Builder in E2E (#12343),204.47355769230768,False,none,none,0.9,"+func FromProto(payload *v1.ExecutionPayload) (ExecutionPayload, error) {","This commit adds new builder/FromProto conversion functions and refactors endpoint handling as part of adding E2E builder support, with no evidence of fixing a security-relevant defect.",True
1087f56fcb7d479b3e24282e1aa9add867255f35,prysm,2023-05-16T22:28:30+02:00,2023,4844: `getStateV2` and `getBlockV2` (#12410),204.47355769230768,False,none,none,0.9,"+	t.Run(\""Deneb\"", func(t *testing.T) {","This commit adds Deneb support to existing V2 RPC endpoints via new tests and a proto field, which is a feature addition, not a fix for a security-relevant defect.",True
ba9dad68dbd80a5a2af783c49e998a7fcac6308d,prysm,2023-06-02T03:44:59-07:00,2023,Proposer RPC: GetBlock for Deneb (#12481),204.47355769230768,False,none,none,0.85,"+	case version.Altair, version.Bellatrix, version.Capella, version.Deneb:","This commit adds Deneb fork support to the proposer RPC and block processing pipeline, which is feature implementation for an upcoming fork, not a fix for an existing defect.",True
0f680a8e0af92ca7a85819235243087e45bbfe86,prysm,2023-06-15T14:38:08-05:00,2023,BlobSidecarsByRoot (#12420),204.47355769230768,False,none,none,0.9,"+const BlobSidecarsByRangeName = ""/blob_sidecars_by_range""","This commit adds new BlobSidecarsByRoot and BlobSidecarsByRange RPC handlers as a feature for the Deneb upgrade, not a fix for an existing defect.",True
dd3e166e4a23320cb743432e4f01409c6829bb17,prysm,2023-06-28T14:51:48-05:00,2023,migrating Beacon API code from eip4844 to deneb-integration (#12568),204.47355769230768,False,none,none,0.85,type denebPublishBlockRequestJson struct {,"This is a code migration/refactor from eip4844 to deneb-integration, restructuring JSON types and parsing logic without fixing a security-relevant defect.",True
d71318865bd3289d3ef1bd63f26870dcb10b4f26,prysm,2023-07-11T16:49:04-05:00,2023,adding ssz response for get blobs beacon api endpoint (#12611),204.47355769230768,False,none,none,0.9,"+		ssz, err := network.SszRequested(r)","This commit adds SSZ response format support to an existing API endpoint, which is a feature addition rather than a fix for a security-relevant defect.",True
2dd9a093fae7437a9ddeeebf5b21917367462fd7,prysm,2023-07-21T16:18:59-05:00,2023,support deneb in fullPayloadFromPayloadBody (#12649),204.47355769230768,True,consensus_divergence,silent,0.85,"return nil, fmt.Errorf(""unknown execution block version for payload %d"", bVersion)","Previously, Deneb blocks would fall through to the default case and incorrectly return a Capella payload, causing consensus divergence; now it correctly handles Deneb and errors on unknown versions.",True
8ad50732e6b48c75e755e7a5e02628496740f57c,prysm,2023-08-03T13:52:45-03:00,2023,add unit tests,204.47355769230768,False,none,none,1.0,+func TestKZGCommitmentToVersionedHashes(t *testing.T) {,"The commit only adds unit tests and build configuration, with no changes to production code fixing a defect.",True
27d8b1c35834dee8b114b5d96e2bc949be832dfb,prysm,2023-08-21T11:06:59-03:00,2023,add more descriptive log on FFG-LMD consistency (#12763),204.47355769230768,False,none,none,0.95,"-		return errors.New(\""FFG and LMD votes are not consistent\"")",The diff only changes an error message to a more descriptive one with additional context; no logic or defect is fixed.,True
27658b20ce831957f7895f4854515283fa568dec,prysm,2023-09-25T10:58:02+02:00,2023,Cleanup,204.47355769230768,False,none,none,0.9,"-func handleSubmitBlockSSZ(m *apimiddleware.ApiProxyMiddleware, endpoint apimiddleware.Endpoint, w http.ResponseWriter, req *http.Request) (handled bool) {","This commit simply removes unused/dead handler functions as cleanup, with no indication of a defect being fixed.",True
e183d1dff45a69311d46d415c12fffff44cd0307,prysm,2023-10-10T20:06:57+02:00,2023,Improvements to `produceBlockV3` (#13027),204.47355769230768,True,other,silent,0.7,"+		w.Header().Set(api.VersionHeader, version.String(version.Phase0))","The ProduceBlockV3 endpoint was not setting the version header, which is critical for SSZ responses where the block format cannot be self-identified, potentially causing a validator to misinterpret and sign the wrong block type.",True
4713521490f279e727da802563b0efc8aa68af8c,prysm,2023-10-18T16:07:15-10:00,2023,A few more renames,204.47355769230768,False,none,none,1.0,-type Client interface,The commit is purely a rename of types and interfaces with no change to logic or behavior.,True
ccee10a8adec352e3c70184dba01ea950811fee7,prysm,2023-10-19T19:28:37+02:00,2023,Better Beacon API evaluator part 1,204.47355769230768,False,none,none,0.9,"-	s.cfg.Router.HandleFunc(\""/eth/v2/beacon/blocks/{block_id}/attestations\"", beaconChainServerV1.GetBlockAttestations).Methods(http.MethodGet)","The diff corrects an API endpoint version from v2 to v1 and updates test evaluators, which is an API compliance and test-only change, not a security-relevant defect.",True
6c85587d14cb93bdf35e8b9f472a2adcddca77e2,prysm,2023-11-23T23:18:00-08:00,2023,Update broadcast method to use `BlobSidecar` instead of `SingedBlobSidecar` (#13221),204.47355769230768,False,none,none,0.9,"-func (s *Service) BroadcastBlob(ctx context.Context, subnet uint64, blob *ethpb.SignedBlobSidecar) error {","This is a refactor changing the broadcast method's parameter type from SignedBlobSidecar to BlobSidecar, with no indication of a correctness or security defect being fixed.",True
e24a691d9d9bd2d7efcb033a7efc2ad1155a827d,prysm,2023-11-29T15:14:24+08:00,2023,gaz,204.47355769230768,False,none,none,0.95,"+        ""field_trie.go"",","This commit merely reorders source file entries in a Bazel BUILD file, with no code or correctness change.",True
28ae161ab3ff590be47590e47686b56463da2db7,prysm,2023-11-29T15:37:52+08:00,2023,clean up,204.47355769230768,False,none,none,0.9,type temp[O multi_value_slice.Identifiable] interface {,This is a refactor extracting a local generic interface into a named package-level interface and hoisting duplicated logic; no defect is fixed.,True
86645e466e4b70ecc55e72f5ec87760d8018d724,prysm,2023-12-06T13:41:33-06:00,2023,fix dup import,204.47355769230768,False,none,none,0.95,"-	\""github.com/prysmaticlabs/prysm/v4/consensus-types/primitives\""","This commit merely removes a duplicate import and swaps the type alias used, with no change to logic or behavior.",True
c5202d7e0a24aa7e87063f249efc628cadd5b2da,prysm,2023-12-07T09:27:14-06:00,2023,Update staticcheck to latest,204.47355769230768,False,none,none,0.95,"-        version = ""v0.1.3"",
+        version = ""v0.4.6"",","This is a dependency/tooling bump for staticcheck and related libraries, with no correctness consequence for the client.",True
f059cb7df980ecc8c340b946aa6b9ce44dcd016e,prysm,2023-12-18T23:57:53+08:00,2023,Update beacon-chain/rpc/prysm/v1alpha1/validator/attester_test.go,204.47355769230768,False,none,none,1.0,-		wg.Add(5000) // for 1000 concurrent accesses,"This is a test-only comment correction in a benchmark, with no production code or correctness impact.",True
d4cc6fcf4a2caf69dec7210cbe86218e1d25e464,prysm,2023-12-28T12:19:09-03:00,2023,update shuffling caches before calling FCU on epoch boundaries (#13383),204.47355769230768,True,consensus_divergence,silent,0.7,+	// If it is an epoch boundary then process slots to get the right,"The fix reorders shuffling cache updates to occur before FCU at epoch boundaries; without this, the node could use stale shuffling data when computing payload attributes or tracking proposers, diverging from peers.",True
77c2329a409e986397466ab904aade67578b8dbb,prysm,2024-01-18T14:36:39-06:00,2024,Update validator/rpc/handlers_keymanager.go,204.47355769230768,False,none,none,1.0,"-		httputil.HandleError(w, errors.Wrap(err, ""graffit was not set"").Error(), http.StatusNotFound)",This commit only fixes a typo in an error message string and has no correctness or security consequence.,True
d238c40a1ffe98717e140bad5758a15b402b98a5,prysm,2024-02-01T12:14:28-03:00,2024,go mod tidy,204.47355769230768,False,none,none,0.95,+	github.com/gogo/status v1.1.0,This is a dependency/build change (go mod tidy) with no evidence of a correctness or security defect being fixed.,True
7880a4f126a10891f2b71a737f000df11dc201f3,prysm,2024-02-07T10:25:01-08:00,2024,Radek' review,204.47355769230768,True,input_validation,silent,0.75,if len(snapshot.Finalized) > depositsnapshot.DepositContractDepth {,"The fix replaces a silent truncation of an oversized finalized deposit snapshot (which would return incorrect state data) with an explicit validation that errors out, preventing corrupt/invalid state from being served as if valid.",True
264282c80de1706ca114cabbb46db94bff5d7fec,prysm,2024-02-14T13:40:20-06:00,2024,addressing comments,204.47355769230768,True,concurrency,silent,0.6,+				close(eventsChannel),"Adding close(eventsChannel) on context cancellation prevents consumers from hanging indefinitely on an unclosed channel, an availability defect.",True
78ccdc110e837a389b91bf3cfd4f3be14acb0b7d,prysm,2024-03-07T13:20:49-06:00,2024,Change error messages to be consistent,204.47355769230768,False,none,none,0.95,"- return errors.New(""excessBlobGas is nil"")",This commit only rewords existing error messages for consistency; it does not change any validation logic or fix a defect.,True
b983b3344d99799b80071bea932fda5bb837d9dc,prysm,2024-04-16T18:36:09+02:00,2024,Implement `das-core.md`.,204.47355769230768,False,none,none,0.95,+package peerdas,"This commit adds entirely new files implementing the das-core.md spec (PeerDAS/EIP-7594), which is a new feature, not a fix to an existing defect.",True
5a2b48b44890d734f3e58925b2fc2e10e8b4648f,prysm,2024-04-30T14:45:43+02:00,2024,Implement peer DAS proposer RPC (#13922),204.47355769230768,False,none,none,0.85,"func (s *Service) ReceiveDataColumn(ctx context.Context, verifiedRODataColumn blocks.VerifiedRODataColumn) error {","This commit implements a new peer DAS proposer RPC feature, changing interface signatures and exporting helper functions, with no evidence of fixing an existing defect.",True
